id,majorName,year,minScore,categoryID_id,collegeID_id,c1,c2,college_loc,provinceLoc,cityLoc,adcode,cityScore,c2code,majorScore,preRanking
208739,土木工程(卓越全英班),2020,662,2.0,10561,工学,土木类,广东省广州市,广东省,广州市,440100,80.36,['0814'],86.0,5463
208870,机械工程(卓越双语班),2020,661,2.0,10561,工学,机械类,广东省广州市,广东省,广州市,440100,80.36,['0802'],90.0,5753
209002,机械类,2020,661,2.0,10561,工学,机械类,广东省广州市,广东省,广州市,440100,80.36,['0802'],90.0,5753
209135,经济学类,2020,661,2.0,10561,经济学,经济学类,广东省广州市,广东省,广州市,440100,80.36,['0201'],83.81559011164275,5753
209269,物理学类,2020,661,2.0,10561,理学,物理学类,广东省广州市,广东省,广州市,440100,80.36,['0702'],76.0,5753
209404,应用物理学(严济慈英才班),2020,661,2.0,10561,理学,物理学类,广东省广州市,广东省,广州市,440100,80.36,['0702'],76.0,5753
209540,会计学,2020,660,2.0,10561,管理学,工商管理类,广东省广州市,广东省,广州市,440100,80.36,['1202'],86.0,6046
209677,环境科学与工程类,2020,660,2.0,10561,工学,环境科学与工程类,广东省广州市,广东省,广州市,440100,80.36,['0830'],90.0,6046
209815,工业设计,2020,660,2.0,10561,工学,机械类,广东省广州市,广东省,广州市,440100,80.36,['0802'],90.0,6046
209954,生物医学工程,2020,660,2.0,10561,工学,生物医学工程类,广东省广州市,广东省,广州市,440100,80.36,['0831'],86.0,6046
210094,工商管理(全英班),2020,659,2.0,10561,管理学,工商管理类,广东省广州市,广东省,广州市,440100,80.36,['1202'],86.0,6356
210235,工商管理类,2020,659,2.0,10561,管理学,工商管理类,广东省广州市,广东省,广州市,440100,80.36,['1202'],86.0,6356
210377,轻工类,2020,659,2.0,10561,工学,轻工类,广东省广州市,广东省,广州市,440100,80.36,['0822'],96.0,6356
210520,土木类,2020,659,2.0,10561,工学,土木类,广东省广州市,广东省,广州市,440100,80.36,['0814'],86.0,6356
210664,新闻传播学类,2020,659,2.0,10561,文学,新闻传播学类,广东省广州市,广东省,广州市,440100,80.36,['0503'],80.0,6356
210809,临床医学,2020,659,2.0,10561,医学,临床医学类,广东省广州市,广东省,广州市,440100,80.36,['1002'],83.81559011164275,6356
210955,食品科学与工程类,2020,658,2.0,10561,工学,食品科学与工程类,广东省广州市,广东省,广州市,440100,80.36,['0832'],90.0,6676
211102,电气工程及其自动化(3加2中澳班),2020,657,2.0,10561,工学,电气类,广东省广州市,广东省,广州市,440100,80.36,['0808'],83.0,7026
211250,化工与制药类,2020,657,2.0,10561,工学,化工与制药类,广东省广州市,广东省,广州市,440100,80.36,['0817'],90.0,7026
211399,生物科学类,2020,657,2.0,10561,理学,生物科学类,广东省广州市,广东省,广州市,440100,80.36,['0710'],80.0,7026
211549,交通运输类,2020,657,2.0,10561,工学,交通运输类,广东省广州市,广东省,广州市,440100,80.36,['0823'],80.0,7026
211700,经济学(创新班),2020,630,1.0,10561,经济学,经济学类,广东省广州市,广东省,广州市,440100,80.36,['0201'],83.81559011164275,989
211852,经济学类,2020,628,1.0,10561,经济学,经济学类,广东省广州市,广东省,广州市,440100,80.36,['0201'],83.81559011164275,1146
212005,法学(卓越法律班),2020,627,1.0,10561,法学,法学类,广东省广州市,广东省,广州市,440100,80.36,['0301'],80.0,1221
212159,工商管理类,2020,625,1.0,10561,管理学,工商管理类,广东省广州市,广东省,广州市,440100,80.36,['1202'],86.0,1401
212314,法学类,2020,624,1.0,10561,法学,法学类,广东省广州市,广东省,广州市,440100,80.36,['0301'],80.0,1479
212470,行政管理,2020,623,1.0,10561,管理学,公共管理类,广东省广州市,广东省,广州市,440100,80.36,['1204'],80.0,1563
212627,旅游管理类,2020,623,1.0,10561,管理学,旅游管理类,广东省广州市,广东省,广州市,440100,80.36,['1209'],83.81559011164275,1563
212785,日语,2020,623,1.0,10561,文学,外国语言文学类,广东省广州市,广东省,广州市,440100,80.36,['0502'],80.0,1563
212944,新闻传播学类,2020,623,1.0,10561,文学,新闻传播学类,广东省广州市,广东省,广州市,440100,80.36,['0503'],80.0,1563
213104,汉语言文学（基地班）,2020,630,1.0,10610,文学,中国语言文学类,四川省成都市,四川省,成都市,510100,72.23,['0501'],93.0,989
213265,马克思主义理论,2020,626,1.0,10610,法学,马克思主义理论类,四川省成都市,四川省,成都市,510100,72.23,['0305'],90.0,1298
213427,化学类,2020,659,2.0,10610,理学,化学类,四川省成都市,四川省,成都市,510100,72.23,['0703'],90.0,6356
213590,物理学类,2020,662,2.0,10610,理学,物理学类,四川省成都市,四川省,成都市,510100,72.23,['0702'],83.0,5463
213754,土木工程,2020,660,2.0,10610,工学,土木类,四川省成都市,四川省,成都市,510100,72.23,['0814'],83.0,6046
213919,公共管理类,2020,659,2.0,10610,管理学,公共管理类,四川省成都市,四川省,成都市,510100,72.23,['1204'],90.0,6356
214085,电气工程及其自动化,2020,663,2.0,10610,工学,电气类,四川省成都市,四川省,成都市,510100,72.23,['0808'],80.0,5152
214252,哲学,2020,661,2.0,10610,哲学,哲学类,四川省成都市,四川省,成都市,510100,72.23,['0101'],83.0,5753
214420,药学,2020,659,2.0,10610,医学,药学类,四川省成都市,四川省,成都市,510100,72.23,['1007'],90.0,6356
214589,经济学类,2020,633,1.0,10610,经济学,经济学类,四川省成都市,四川省,成都市,510100,72.23,['0201'],83.0,786
214759,土木工程,2020,660,2.0,10610,工学,土木类,四川省成都市,四川省,成都市,510100,72.23,['0814'],83.0,6046
214930,医学技术类,2020,662,2.0,10610,医学,医学技术类,四川省成都市,四川省,成都市,510100,72.23,['1010'],83.67629085889955,5463
215102,高分子材料与工程,2020,660,2.0,10610,工学,材料类,四川省成都市,四川省,成都市,510100,72.23,['0805'],90.0,6046
215275,工商管理类,2020,660,2.0,10610,管理学,工商管理类,四川省成都市,四川省,成都市,510100,72.23,['1202'],90.0,6046
215449,微电子科学与工程,2020,664,2.0,10610,工学,电子信息类,四川省成都市,四川省,成都市,510100,72.23,['0809'],73.0,4878
215624,旅游管理类,2020,632,1.0,10610,管理学,旅游管理类,四川省成都市,四川省,成都市,510100,72.23,['1209'],83.67629085889955,840
215800,工科试验班（生物质加工利用工程）,2020,660,2.0,10610,工学,生物工程类,四川省成都市,四川省,成都市,510100,72.23,['0838'],83.67629085889955,6046
215977,生物科学类,2020,661,2.0,10610,理学,生物科学类,四川省成都市,四川省,成都市,510100,72.23,['0710'],90.0,5753
216155,工科试验班（机械及其自动化）,2020,662,2.0,10610,工学,机械类,四川省成都市,四川省,成都市,510100,72.23,['0802'],83.0,5463
216334,新闻传播学类,2020,633,1.0,10610,文学,新闻传播学类,四川省成都市,四川省,成都市,510100,72.23,['0503'],86.0,786
216514,建筑学,2020,660,2.0,10610,工学,建筑类,四川省成都市,四川省,成都市,510100,72.23,['0813'],83.67629085889955,6046
216695,生物医学工程,2020,661,2.0,10610,工学,生物医学工程类,四川省成都市,四川省,成都市,510100,72.23,['0831'],90.0,5753
216877,电子信息类,2020,664,2.0,10610,工学,电子信息类,四川省成都市,四川省,成都市,510100,72.23,"['0809', '0810']",78.0,4878
217060,工科试验班(动力装备与安全),2020,661,2.0,10610,工学,能源动力类,四川省成都市,四川省,成都市,510100,72.23,['0807'],76.0,5753
217244,自动化,2020,663,2.0,10610,工学,自动化类,四川省成都市,四川省,成都市,510100,72.23,['0811'],73.0,5152
217429,中国语言文学类,2020,660,2.0,10610,文学,中国语言文学类,四川省成都市,四川省,成都市,510100,72.23,['0501'],93.0,6046
217615,工科试验班（水利、能源动力与城市地下空间）,2020,659,2.0,10610,工学,水利类,四川省成都市,四川省,成都市,510100,72.23,['0815'],86.0,6356
217802,生物科学（计算生物学双学士学位）,2020,660,2.0,10610,理学,生物科学类,四川省成都市,四川省,成都市,510100,72.23,['0710'],90.0,6046
217990,核工程与核技术,2020,659,2.0,10610,工学,核工程类,四川省成都市,四川省,成都市,510100,72.23,['0827'],80.0,6356
218179,材料类,2020,659,2.0,10610,工学,材料类,四川省成都市,四川省,成都市,510100,72.23,['0805'],90.0,6356
218369,会计学(ACCA方向),2020,632,1.0,10610,管理学,工商管理类,四川省成都市,四川省,成都市,510100,72.23,['1202'],90.0,840
218560,法学,2020,636,1.0,10610,法学,法学类,四川省成都市,四川省,成都市,510100,72.23,['0301'],86.0,625
218752,卫生检验与检疫,2020,664,2.0,10610,医学,医学技术类,四川省成都市,四川省,成都市,510100,72.23,['1010'],83.67629085889955,4878
218945,软件工程,2020,665,2.0,10610,工学,计算机类,四川省成都市,四川省,成都市,510100,72.23,['0812'],86.0,4594
219139,计算机类,2020,665,2.0,10610,工学,计算机类,四川省成都市,四川省,成都市,510100,72.23,['0812'],86.0,4594
219334,数学类,2020,668,2.0,10610,理学,数学类,四川省成都市,四川省,成都市,510100,72.23,['0701'],90.0,3845
219530,预防医学,2020,670,2.0,10610,医学,公共卫生与预防医学类,四川省成都市,四川省,成都市,510100,72.23,['1004'],83.0,3375
219727,会计学(ACCA方向),2020,664,2.0,10610,管理学,工商管理类,四川省成都市,四川省,成都市,510100,72.23,['1202'],90.0,4878
219925,网络空间安全,2020,666,2.0,10610,工学,计算机类,四川省成都市,四川省,成都市,510100,72.23,['0812'],86.0,4347
220124,临床医学（八年制）,2020,686,2.0,10610,医学,临床医学类,四川省成都市,四川省,成都市,510100,72.23,['1002'],90.0,953
220324,经济学类,2020,664,2.0,10610,经济学,经济学类,四川省成都市,四川省,成都市,510100,72.23,['0201'],83.0,4878
220525,口腔医学（五年制）,2020,683,2.0,10610,医学,口腔医学类,四川省成都市,四川省,成都市,510100,72.23,['1003'],96.0,1272
220727,法医学（法医学与法学双学士学位）,2020,669,2.0,10610,法学,法学类,四川省成都市,四川省,成都市,510100,72.23,['0301'],86.0,3612
220930,数学与应用数学（数学经济学双学士学位）,2020,665,2.0,10610,"理学,经济学","数学类,经济学类",四川省成都市,四川省,成都市,510100,72.23,"['0701', '0201']",86.5,4594
221134,临床医学（五年制）,2020,677,2.0,10610,医学,临床医学类,四川省成都市,四川省,成都市,510100,72.23,['1002'],90.0,2065
221339,金融学类,2020,666,2.0,10610,经济学,金融学类,四川省成都市,四川省,成都市,510100,72.23,['0202'],80.0,4347
221960,保险学,2020,651,2.0,10532,经济学,金融学类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0202'],86.0,9274
222169,材料科学与工程,2020,651,2.0,10532,工学,材料类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0805'],83.0,9274
222379,测控技术与仪器,2020,652,2.0,10532,工学,仪器类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0804'],83.13421052631578,8900
222590,城乡规划,2020,650,2.0,10532,工学,建筑类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0813'],83.0,9653
222802,电气工程及其自动化,2020,652,2.0,10532,工学,电气类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0808'],86.0,8900
223015,电子科学与技术,2020,653,2.0,10532,工学,电子信息类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0809'],80.0,8491
223229,电子商务,2020,650,2.0,10532,管理学,电子商务类,湖南省长沙市,湖南省,长沙市,430100,66.93,['1208'],83.13421052631578,9653
223444,电子信息工程,2020,652,2.0,10532,工学,电子信息类,湖南省长沙市,湖南省,长沙市,430100,66.93,"['0809', '0810']",78.0,8900
223660,法学,2020,652,2.0,10532,法学,法学类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0301'],83.0,8900
223877,给排水科学与工程,2020,651,2.0,10532,工学,土木类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0814'],90.0,9274
224095,工商管理,2020,651,2.0,10532,管理学,工商管理类,湖南省长沙市,湖南省,长沙市,430100,66.93,['1202'],90.0,9274
224314,工业设计,2020,651,2.0,10532,工学,机械类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0802'],90.0,9274
224534,国际经济与贸易,2020,652,2.0,10532,经济学,经济与贸易类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0202'],86.0,8900
224755,国际经济与贸易（实验班）,2020,653,2.0,10532,经济学,经济与贸易类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0202'],86.0,8491
224977,化学工程与工艺,2020,651,2.0,10532,工学,化工与制药类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0817'],83.0,9274
225200,化学类,2020,652,2.0,10532,理学,化学类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0703'],90.0,8900
225424,环境科学与工程类,2020,651,2.0,10532,工学,环境科学与工程类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0830'],86.0,9274
225649,会计学,2020,652,2.0,10532,管理学,工商管理类,湖南省长沙市,湖南省,长沙市,430100,66.93,['1202'],90.0,8900
225875,机器人工程,2020,653,2.0,10532,工学,自动化类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0811'],83.0,8491
226102,机械类,2020,651,2.0,10532,工学,机械类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0802'],90.0,9274
226330,计算机科学与技术,2020,656,2.0,10532,工学,计算机类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0812'],86.0,7373
226559,计算机科学与技术（拔尖实验班）,2020,659,2.0,10532,工学,计算机类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0812'],86.0,6356
226789,计算机科学与技术（智能班）,2020,655,2.0,10532,工学,计算机类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0812'],86.0,7724
227020,建筑环境与能源应用工程,2020,651,2.0,10532,工学,土木类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0814'],90.0,9274
227252,建筑学,2020,654,2.0,10532,工学,建筑类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0813'],83.0,8089
227485,金融学,2020,653,2.0,10532,经济学,金融学类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0202'],86.0,8491
227719,精算学,2020,653,2.0,10532,经济学,金融学类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0202'],86.0,8491
227954,经济学类,2020,653,2.0,10532,经济学,经济学类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0201'],80.0,8491
228190,理科试验班,2020,654,2.0,10532,理学,,湖南省长沙市,湖南省,长沙市,430100,66.93,['0700'],83.6,8089
228427,能源与动力工程,2020,651,2.0,10532,工学,能源动力类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0807'],83.13421052631578,9274
228665,软件工程,2020,653,2.0,10532,工学,计算机类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0812'],86.0,8491
228904,生物技术,2020,651,2.0,10532,理学,生物科学类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0710'],76.0,9274
229144,生物医学工程,2020,650,2.0,10532,工学,生物医学工程类,湖南省长沙市,湖南省,长沙市,430100,66.93,['0831'],83.13421052631578,9653
