,id,majorName,year,minScore,categoryID_id,collegeID_id,c1,c2,college_loc,provinceLoc,cityLoc,adcode
2013,2086877,工业设计 ,2020,611,2.0,10009,工学,机械类,北京市,北京市,北京市,110000
2014,2088820,城市地下空间工程（智慧城市） ,2020,611,2.0,10009,工学,土木类,北京市,北京市,北京市,110000
2015,2090764,机械设计制造及其自动化（创新实验班） ,2020,611,2.0,10009,工学,机械类,北京市,北京市,北京市,110000
2016,2092709,会计学 ,2020,610,2.0,10009,管理学,工商管理类,北京市,北京市,北京市,110000
2017,2094655,交通设备与控制工程（智能交通） ,2020,610,2.0,10009,工学,交通运输类,北京市,北京市,北京市,110000
2018,2096602,智能建造 ,2020,609,2.0,10009,工学,土木类,北京市,北京市,北京市,110000
2019,2098550,数据科学与大数据技术（中外合作办学）,2020,592,2.0,10009,工学,计算机类,北京市,北京市,北京市,110000
2020,2100499,法学 ,2020,594,1.0,10009,法学,法学类,北京市,北京市,北京市,110000
2021,2102449,汉语言文学 ,2020,593,1.0,10009,文学,中国语言文学类,北京市,北京市,北京市,110000
2022,2104400,知识产权 ,2020,593,1.0,10009,法学,法学类,北京市,北京市,北京市,110000
2023,2106352,国际经济与贸易（专业教学背景为英语） ,2020,593,1.0,10009,经济学,经济与贸易类,北京市,北京市,北京市,110000
2024,2108305,英语（只招英语语种考生） ,2020,592,1.0,10009,文学,外国语言文学类,北京市,北京市,北京市,110000
2025,2110259,日语（只招英语、日语语种考生） ,2020,592,1.0,10009,文学,外国语言文学类,北京市,北京市,北京市,110000
2026,2112214,英语（双外语）（学制五年）,2020,643,2.0,10319,文学,外国语言文学类,江苏省南京市,江苏省,南京市,320100
2027,2114170,数学类（包含专业数学与应用数学（师范、基地班）、信息与计算科学）,2020,643,2.0,10319,理学,数学类,江苏省南京市,江苏省,南京市,320100
2028,2116127,法学,2020,640,2.0,10319,法学,法学类,江苏省南京市,江苏省,南京市,320100
2029,2118085,化学类（包含专业化学（师范、非师范）、应用化学）,2020,640,2.0,10319,理学,化学类,江苏省南京市,江苏省,南京市,320100
2030,2120044,新闻传播学类（包含专业新闻学、广告学、网络与新媒体）,2020,638,2.0,10319,文学,新闻传播学类,江苏省南京市,江苏省,南京市,320100
2031,2122004,自动化,2020,638,2.0,10319,工学,自动化类,江苏省南京市,江苏省,南京市,320100
2032,2123965,汉语言,2020,637,2.0,10319,文学,中国语言文学类,江苏省南京市,江苏省,南京市,320100
2033,2125927,哲学,2020,636,2.0,10319,哲学,哲学类,江苏省南京市,江苏省,南京市,320100
2034,2127890,生物工程,2020,635,2.0,10319,工学,生物工程类,江苏省南京市,江苏省,南京市,320100
2035,2129854,能源动力类（包含专业能源与动力工程、能源与环境系统工程、建筑环境与能源应用工程）,2020,634,2.0,10319,工学,能源动力类,江苏省南京市,江苏省,南京市,320100
2036,2131819,测绘工程 ,2020,633,2.0,10319,工学,测绘类,江苏省南京市,江苏省,南京市,320100
2037,2133785,环境科学与工程类（包含专业环境工程、环境科学） ,2020,633,2.0,10319,工学,环境科学与工程类,江苏省南京市,江苏省,南京市,320100
2038,2135752,公共管理类（包含专业公共事业管理、行政管理） ,2020,633,2.0,10319,管理学,公共管理类,江苏省南京市,江苏省,南京市,320100
2039,2137720,中国语言文学类（包含专业：汉语言文学（师范、非师范、国家文科基地）、秘书学） ,2020,622,1.0,10319,文学,中国语言文学类,江苏省南京市,江苏省,南京市,320100
2040,2139689,古典文献学 ,2020,621,1.0,10319,文学,中国语言文学类,江苏省南京市,江苏省,南京市,320100
2041,2141659,历史学类（包含专业：历史学（师范、非师范）、文物与博物馆学） ,2020,619,1.0,10319,历史学,历史学类,江苏省南京市,江苏省,南京市,320100
2042,2143630,地理科学类（包含专业：地理科学（师范、英才班）、自然地理与资源环境、人文地理与城乡规划、地理信息科学） ,2020,619,1.0,10319,理学,地理科学类,江苏省南京市,江苏省,南京市,320100
2043,2145602,工商管理类（包含专业：工商管理、人力资源管理） ,2020,619,1.0,10319,管理学,工商管理类,江苏省南京市,江苏省,南京市,320100
2044,2147575,小学教育（师范） ,2020,618,1.0,10319,教育学,教育学类,江苏省南京市,江苏省,南京市,320100
2045,2149549,学前教育（师范） ,2020,618,1.0,10319,教育学,教育学类,江苏省南京市,江苏省,南京市,320100
2046,2151524,风景园林,2020,641,2.0,10022,工学,建筑类,北京市,北京市,北京市,110000
2047,2153500,计算机类,2020,636,2.0,10022,工学,计算机类,北京市,北京市,北京市,110000
2048,2155477,数学与应用数学,2020,636,2.0,10022,理学,数学类,北京市,北京市,北京市,110000
2049,2157455,应用心理学,2020,633,2.0,10022,理学,心理学类,北京市,北京市,北京市,110000
2050,2159434,金融学,2020,633,2.0,10022,经济学,金融学类,北京市,北京市,北京市,110000
2051,2161414,园林,2020,634,2.0,10022,农学,林学类,北京市,北京市,北京市,110000
2052,2163395,林学类,2020,636,2.0,10022,农学,林学类,北京市,北京市,北京市,110000
2053,2165377,生物科学类,2020,631,2.0,10022,理学,生物科学类,北京市,北京市,北京市,110000
2054,2167360,法学,2020,607,2.0,10022,法学,法学类,北京市,北京市,北京市,110000
2055,2169344,林业工程类,2020,610,2.0,10022,工学,林业工程类,北京市,北京市,北京市,110000
2056,2171329,土木工程,2020,632,2.0,10022,工学,土木类,北京市,北京市,北京市,110000
2057,2173315,城乡规划,2020,632,2.0,10022,工学,建筑类,北京市,北京市,北京市,110000
2058,2175302,电子商务,2020,608,2.0,10022,管理学,电子商务类,北京市,北京市,北京市,110000
2059,2177290,自动化,2020,633,2.0,10022,工学,自动化类,北京市,北京市,北京市,110000
2060,2179279,电气工程及其自动化,2020,633,2.0,10022,工学,电气类,北京市,北京市,北京市,110000
2061,2181269,电子信息科学与技术,2020,635,2.0,10022,工学,电子信息类,北京市,北京市,北京市,110000
2062,2183260,环境工程,2020,634,2.0,10022,工学,环境科学与工程类,北京市,北京市,北京市,110000
2063,2185252,园艺（观赏园艺方向）,2020,625,2.0,10022,农学,植物生产类,北京市,北京市,北京市,110000
2064,2187245,统计学,2020,633,2.0,10022,理学,统计学类,北京市,北京市,北京市,110000
2065,2189239,工商管理类,2020,622,2.0,10022,管理学,工商管理类,北京市,北京市,北京市,110000
2066,2191234,机械设计制造及其自动化,2020,630,2.0,10022,工学,机械类,北京市,北京市,北京市,110000
2067,2193230,信息管理与信息系统,2020,632,2.0,10022,管理学,管理科学与工程类,北京市,北京市,北京市,110000
2068,2195227,食品科学与工程,2020,609,2.0,10022,工学,食品科学与工程类,北京市,北京市,北京市,110000
2069,2197225,地理信息科学,2020,631,2.0,10022,理学,地理科学类,北京市,北京市,北京市,110000
2070,2199224,野生动物与自然保护区管理,2020,608,2.0,10022,农学,自然保护与环境生态类,北京市,北京市,北京市,110000
2071,2201224,车辆工程,2020,625,2.0,10022,工学,机械类,北京市,北京市,北京市,110000
2072,2203225,商务英语,2020,625,2.0,10022,文学,外国语言文学类,北京市,北京市,北京市,110000
2073,2205227,给排水科学与工程,2020,621,2.0,10022,工学,土木类,北京市,北京市,北京市,110000
2074,2207230,包装工程,2020,615,2.0,10022,工学,轻工类,北京市,北京市,北京市,110000
2075,2209234,水土保持与荒漠化防治,2020,618,2.0,10022,农学,自然保护与环境生态类,北京市,北京市,北京市,110000
2076,2211239,草业科学（草坪科学与管理方向）,2020,604,2.0,10022,农学,草学类,北京市,北京市,北京市,110000
2077,2213245,生物科学类,2020,632,2.0,10022,理学,生物科学类,北京市,北京市,北京市,110000
2078,2215252,计算机类,2020,635,2.0,10022,工学,计算机类,北京市,北京市,北京市,110000
2079,2217260,水土保持与荒漠化防治,2020,630,2.0,10022,农学,自然保护与环境生态类,北京市,北京市,北京市,110000
2080,2219269,机械设计制造及其自动化,2020,633,2.0,10022,工学,机械类,北京市,北京市,北京市,110000
2081,2221279,自动化,2020,635,2.0,10022,工学,自动化类,北京市,北京市,北京市,110000
2082,2223290,信息管理与信息系统,2020,632,2.0,10022,管理学,管理科学与工程类,北京市,北京市,北京市,110000
2083,2225302,数学与应用数学,2020,635,2.0,10022,理学,数学类,北京市,北京市,北京市,110000
2084,2227315,环境工程,2020,634,2.0,10022,工学,环境科学与工程类,北京市,北京市,北京市,110000
2085,2229329,旅游管理,2020,631,2.0,10022,管理学,旅游管理类,北京市,北京市,北京市,110000
2086,2231344,林学类,2020,633,2.0,10022,农学,林学类,北京市,北京市,北京市,110000
2087,2233360,土木工程,2020,632,2.0,10022,工学,土木类,北京市,北京市,北京市,110000
2088,2235377,食品科学与工程,2020,631,2.0,10022,工学,食品科学与工程类,北京市,北京市,北京市,110000
2089,2237395,园艺（观赏园艺方向）,2020,631,2.0,10022,农学,植物生产类,北京市,北京市,北京市,110000
2090,2239414,林业工程类,2020,630,2.0,10022,工学,林业工程类,北京市,北京市,北京市,110000
2091,2241434,生物技术（中加合作办学项目）,2020,584,2.0,10022,理学,生物科学类,北京市,北京市,北京市,110000
2092,2243455,木材科学与工程（中加合作办学项目）,2020,555,2.0,10022,工学,林业工程类,北京市,北京市,北京市,110000
2093,2245477,工商管理类,2020,616,1.0,10022,管理学,工商管理类,北京市,北京市,北京市,110000
2094,2247500,国际经济与贸易,2020,615,1.0,10022,经济学,经济与贸易类,北京市,北京市,北京市,110000
2095,2249524,法学,2020,618,1.0,10022,法学,法学类,北京市,北京市,北京市,110000
2096,2251549,自然地理与资源环境,2020,614,1.0,10022,理学,地理科学类,北京市,北京市,北京市,110000
2097,2253575,商务英语,2020,613,1.0,10022,文学,外国语言文学类,北京市,北京市,北京市,110000
2098,2255602,工商管理类,2020,609,1.0,10022,管理学,工商管理类,北京市,北京市,北京市,110000
2099,2257630,俄语,2020,584,1.0,10755,文学,外国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2100,2259659,法学,2020,591,1.0,10755,法学,法学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2101,2261689,汉语国际教育,2020,585,1.0,10755,文学,中国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2102,2263720,汉语言文学,2020,588,1.0,10755,文学,中国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2103,2265752,行政管理,2020,585,1.0,10755,管理学,公共管理类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2104,2267785,酒店管理,2020,583,1.0,10755,管理学,旅游管理类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2105,2269819,历史学,2020,584,1.0,10755,历史学,历史学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2106,2271854,旅游管理,2020,583,1.0,10755,管理学,旅游管理类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2107,2273890,社会学,2020,584,1.0,10755,法学,社会学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2108,2275927,思想政治教育,2020,583,1.0,10755,法学,马克思主义理论类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2109,2277965,新闻传播学类,2020,586,1.0,10755,文学,新闻传播学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2110,2280004,英语,2020,584,1.0,10755,文学,外国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2111,2282044,政治学与行政学,2020,586,1.0,10755,法学,政治学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2112,2284085,中国少数民族语言文学（维吾尔语言）,2020,316,1.0,10755,文学,中国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2113,2286127,材料成型及控制工程,2020,595,2.0,10755,工学,机械类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2114,2288170,材料科学与工程,2020,596,2.0,10755,工学,材料类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2115,2290214,采矿工程,2020,594,2.0,10755,工学,矿业类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2116,2292259,测绘工程,2020,595,2.0,10755,工学,测绘类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2117,2294305,城乡规划,2020,597,2.0,10755,工学,建筑类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2118,2296352,地理信息科学,2020,595,2.0,10755,理学,地理科学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2119,2298400,地质工程,2020,596,2.0,10755,工学,地质类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
2120,2300449,电气工程及其自动化,2020,604,2.0,10755,工学,电气类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100
